cellid;biteid
125496;29674
55503;29675
119366;29676
89721;29677
69578;29678
60781;29679
13148;29680
72086;29681
60039;29682
30239;29683
141640;29684
126583;29685
84821;29686
81963;29687
122743;29688
80768;29689
81963;29690
129670;29691
121126;29692
121126;29693
141809;29694
83470;29695
80351;29696
66116;29697
78628;29698
129218;29699
67516;29700
68762;29701
81426;29702
121616;29703
26446;29704
121467;29705
112940;29706
114682;29707
143266;29708
1708;29709
27219;29710
78636;29711
94159;29712
87527;29713
66102;29714
72351;29715
72993;29716
39020;29717
129156;29718
143814;29719
106802;29720
128121;29721
71595;29722
102064;29723
143426;29724
83346;29725
8500;29726
80418;29727
129207;29728
143641;29729
53741;29730
112627;29731
118609;29732
119492;29733
7379;29734
58355;29735
65436;29736
89746;29737
72295;29738
80159;29739
142250;29740
54380;29741
97654;29742
83225;29743
20108;29744
81439;29745
81390;29746
55505;29747
26669;29748
73502;29749
66228;29750
94159;29751
83117;29752
34965;29753
76067;29754
10666;29755
77452;29756
18617;29757
112163;29758
56540;29759
89201;29760
29183;29761
53946;29762
133252;29763
133252;29764
100638;29765
100638;29766
65182;29767
140471;29768
100082;29769
26186;29770
16409;29771
66991;29772
97009;29773
66991;29774
66991;29775
70041;29776
108949;29777
128633;29778
77450;29779
31781;29780
80105;29781
78506;29782
8224;29783
117401;29784
100638;29785
100638;29786
49190;29787
56397;29788
79760;29789
79760;29790
79760;29791
88959;29792
78373;29793
86285;29794
67553;29795
121352;29796
83808;29797
110389;29798
65435;29799
36921;29800
80105;29801
110389;29802
93034;29803
107811;29804
9724;29805
77447;29806
63543;29807
19028;29808
52358;29809
119014;29810
35099;29811
126373;29812
52980;29813
78721;29814
74412;29815
61472;29816
108949;29817
54076;29818
113499;29819
405;29820
134609;29821
52919;29822
82540;29823
82540;29824
118651;29825
77025;29826
95009;29827
124965;29828
33199;29829
108342;29830
103456;29831
106503;29832
32766;29833
128121;29834
74788;29835
80088;29836
143760;29837
83569;29838
84157;29839
61352;29840
16574;29841
127862;29842
125841;29843
110386;29844
142990;29845
109144;29846
133646;29847
16479;29848
70710;29849
28426;29850
75021;29851
123728;29852
7461;29853
83914;29854
26480;29855
68824;29856
135747;29857
81444;29858
74762;29859
128348;29860
86465;29861
29559;29862
53320;29863
59954;29864
43780;29865
71018;29866
43461;29867
43605;29868
75626;29869
134055;29870
110488;29871
55639;29872
74761;29873
62533;29874
109816;29875
78174;29876
90883;29877
93046;29878
55639;29879
29480;29880
29481;29881
29481;29882
81735;29883
12731;29884
114651;29885
77101;29886
77888;29887
46238;29888
11881;29889
81149;29890
100655;29891
65763;29892
93045;29893
24128;29894
15413;29895
61346;29896
107096;29897
117282;29898
126440;29899
87778;29900
123631;29901
29775;29902
131526;29903
137314;29904
126890;29905
80064;29906
143408;29907
22915;29908
112754;29909
64202;29910
125746;29911
126089;29912
44645;29913
112312;29914
60419;29915
27218;29916
71332;29917
91655;29918
121798;29919
135034;29920
118609;29921
109437;29922
24559;29923
117050;29924
109528;29925
32240;29926
114007;29927
101577;29928
122138;29929
114007;29930
114302;29931
69081;29932
47131;29933
92869;29934
123778;29935
137517;29936
138688;29937
13648;29938
114729;29939
58706;29940
43780;29941
11043;29942
137670;29943
81707;29944
84548;29945
109814;29946
71164;29947
70753;29948
70753;29949
32757;29950
62374;29951
99409;29952
117904;29953
106806;29954
64354;29955
61495;29956
14405;29957
129100;29958
10911;29959
76719;29960
68918;29961
23387;29962
59058;29963
61133;29964
49706;29965
26669;29966
113702;29967
49911;29968
29831;29969
29831;29970
125060;29971
19704;29972
89357;29973
15686;29974
52358;29975
124417;29976
121999;29977
77803;29978
45040;29979
90986;29980
130290;29981
131600;29982
64494;29983
103466;29984
109436;29985
88783;29986
95253;29987
99094;29988
23396;29989
118327;29990
82783;29991
116025;29992
61358;29993
74054;29994
118649;29995
105091;29996
83672;29997
31343;29998
71236;29999
142568;30000
88332;30001
128713;30002
501;30003
83010;30004
65591;30005
92198;30006
73060;30007
107122;30008
9854;30009
35597;30010
77450;30011
7456;30012
61073;30013
30815;30014
1407;30015
66757;30016
126121;30017
24335;30018
101780;30019
72198;30020
82416;30021
18343;30022
54896;30023
92388;30024
10182;30025
108037;30026
137689;30027
100883;30028
143873;30029
122242;30030
10910;30031
112599;30032
82093;30033
101698;30034
101698;30035
101698;30036
101698;30037
43059;30038
102915;30039
20751;30040
86744;30041
86744;30042
86744;30043
43796;30044
82720;30045
86744;30046
26883;30047
120261;30048
142568;30049
103993;30050
73712;30051
80033;30052
89721;30053
96727;30054
22659;30055
25751;30056
113307;30057
86667;30058
100395;30059
28716;30060
28716;30061
71332;30062
81269;30063
1606;30064
84503;30065
143591;30066
86312;30067
121874;30068
86311;30069
54837;30070
85842;30071
77452;30072
47691;30073
43565;30074
57128;30075
57128;30076
54217;30077
62649;30078
80776;30079
83914;30080
80571;30081
135920;30082
106803;30083
82760;30084
102634;30085
102634;30086
102634;30087
108610;30088
63046;30089
127247;30090
87807;30091
107729;30092
93991;30093
118296;30094
87838;30095
39212;30096
67191;30097
134055;30098
85937;30099
22880;30100
80922;30101
79190;30102
87822;30103
34070;30104
32495;30105
46909;30106
76398;30107
69915;30108
21607;30109
67150;30110
66438;30111
74976;30112
80806;30113
83914;30114
408;30115
78373;30116
112090;30117
54096;30118
41651;30119
65436;30120
132;30121
57750;30122
129110;30123
91226;30124
110224;30125
90132;30126
51695;30127
123629;30128
116372;30129
102617;30130
85293;30131
59348;30132
117051;30133
95205;30134
50925;30135
58421;30136
78655;30137
8401;30138
86910;30139
123063;30140
49921;30141
49921;30142
66200;30143
108949;30144
90599;30145
46676;30146
11633;30147
55429;30148
11633;30149
125415;30150
50310;30151
11390;30152
20843;30153
11389;30154
102354;30155
25423;30156
92046;30157
127418;30158
112890;30159
124093;30160
141549;30161
34704;30162
114;30163
53160;30164
77807;30165
12409;30166
34704;30167
75260;30168
48756;30169
65300;30170
110688;30171
35017;30172
82157;30173
107731;30174
82157;30175
82157;30176
26130;30177
82157;30178
80147;30179
108646;30180
110860;30181
55822;30182
80228;30183
134047;30184
71236;30185
60044;30186
7435;30187
54899;30188
43219;30189
78167;30190
108650;30191
65627;30192
38589;30193
12685;30194
43063;30195
117971;30196
12685;30197
47364;30198
78728;30199
78728;30200
78376;30201
21331;30202
2382;30203
14094;30204
110688;30205
69988;30206
65628;30207
65628;30208
65628;30209
126766;30210
61700;30211
57107;30212
37371;30213
16520;30214
16520;30215
108585;30216
114081;30217
50799;30218
56140;30219
125411;30220
117636;30221
143802;30222
88958;30223
62708;30224
68370;30225
85663;30226
79659;30227
33321;30228
85084;30229
74139;30230
29843;30231
52664;30232
61849;30233
93361;30234
82645;30235
119136;30236
12409;30237
12147;30238
12147;30239
31443;30240
65359;30241
1190;30242
112144;30243
65975;30244
139110;30245
105359;30246
18619;30247
87407;30248
34704;30249
42373;30250
85572;30251
53945;30252
66229;30253
41828;30254
72020;30255
84192;30256
17275;30257
78728;30258
1564;30259
10204;30260
108646;30261
118939;30262
34822;30263
134182;30264
85438;30265
23360;30266
60697;30267
85951;30268
117546;30269
60094;30270
93824;30271
60171;30272
106746;30273
14929;30274
65888;30275
113188;30276
70252;30277
112;30278
91286;30279
110099;30280
143376;30281
64620;30282
121014;30283
82779;30284
25866;30285
63887;30286
97254;30287
67139;30288
73961;30289
82751;30290
64315;30291
129512;30292
56053;30293
101492;30294
30846;30295
79975;30296
66789;30297
43972;30298
88190;30299
39861;30300
102349;30301
55504;30302
86891;30303
64127;30304
130037;30305
12171;30306
24922;30307
124707;30308
113702;30309
114004;30310
48756;30311
87784;30312
81368;30313
65888;30314
58869;30315
77450;30316
80566;30317
2219;30318
77236;30319
123737;30320
135240;30321
86341;30322
97582;30323
49995;30324
136499;30325
108949;30326
89494;30327
82115;30328
89358;30329
61196;30330
50738;30331
88155;30332
24731;30333
124269;30334
62408;30335
120774;30336
132450;30337
78019;30338
54831;30339
143642;30340
96675;30341
68422;30342
123096;30343
130305;30344
70505;30345
7304;30346
143514;30347
72835;30348
69915;30349
59197;30350
45438;30351
7756;30352
53207;30353
39241;30354
70912;30355
84867;30356
129001;30357
18211;30358
112630;30359
24082;30360
111023;30361
125133;30362
120799;30363
23138;30364
78135;30365
90903;30366
72899;30367
118682;30368
119038;30369
117401;30370
89349;30371
110688;30372
66177;30373
79976;30374
48491;30375
112593;30376
7764;30377
47336;30378
57107;30379
126088;30380
80147;30381
121468;30382
134892;30383
134090;30384
50723;30385
68263;30386
2124;30387
73065;30388
53778;30389
119743;30390
78515;30391
62539;30392
48408;30393
113221;30394
117210;30395
63413;30396
69399;30397
81056;30398
9262;30399
140543;30400
21019;30401
59765;30402
66124;30403
124145;30404
72835;30405
63847;30406
132773;30407
58578;30408
71326;30409
73787;30410
69894;30411
115551;30412
1458;30413
61154;30414
121859;30415
130037;30416
121359;30417
61692;30418
112328;30419
76752;30420
75475;30421
80001;30422
81150;30423
87782;30424
78619;30425
60280;30426
132693;30427
14921;30428
61838;30429
63865;30430
143346;30431
77024;30432
50597;30433
108950;30434
87111;30435
80001;30436
80692;30437
120073;30438
80677;30439
95230;30440
123886;30441
116180;30442
122899;30443
113507;30444
85439;30445
79504;30446
116184;30447
121212;30448
140189;30449
3790;30450
102341;30451
105775;30452
25493;30453
78984;30454
99636;30455
18977;30456
33832;30457
32307;30458
108949;30459
79541;30460
94314;30461
29733;30462
121212;30463
1203;30464
101799;30465
140296;30466
51860;30467
53202;30468
84855;30469
88225;30470
72993;30471
95277;30472
94451;30473
64197;30474
32746;30475
55809;30476
95277;30477
121510;30478
112335;30479
1460;30480
73713;30481
85666;30482
87049;30483
57106;30484
68236;30485
92431;30486
81399;30487
85305;30488
79290;30489
71678;30490
82889;30491
109486;30492
62023;30493
65931;30494
82769;30495
30239;30496
64182;30497
97094;30498
20812;30499
94720;30500
52202;30501
70651;30502
132434;30503
83462;30504
36165;30505
29876;30506
121212;30507
99409;30508
74180;30509
121212;30510
121212;30511
94189;30512
24719;30513
118482;30514
125698;30515
135649;30516
81747;30517
60837;30518
63614;30519
137078;30520
131989;30521
64048;30522
69961;30523
143323;30524
117939;30525
73950;30526
61437;30527
110688;30528
30120;30529
64207;30530
114120;30531
83463;30532
30120;30533
35558;30534
84487;30535
55822;30536
77576;30537
143614;30538
75278;30539
90900;30540
13642;30541
90900;30542
110389;30543
17572;30544
130822;30545
103026;30546
94558;30547
60691;30548
60691;30549
22368;30550
30528;30551
118966;30552
60043;30553
81390;30554
75902;30555
65283;30556
91384;30557
71394;30558
9483;30559
76192;30560
25679;30561
101858;30562
99124;30563
134867;30564
118966;30565
71589;30566
69894;30567
86387;30568
141316;30569
80347;30570
102338;30571
61023;30572
83461;30573
25168;30574
17573;30575
78506;30576
80658;30577
64184;30578
112627;30579
50143;30580
64214;30581
50143;30582
30528;30583
78654;30584
79990;30585
80376;30586
27186;30587
111018;30588
84925;30589
46975;30590
112067;30591
113818;30592
108039;30593
73949;30594
101487;30595
87540;30596
61491;30597
78968;30598
89747;30599
54249;30600
60203;30601
140331;30602
79683;30603
122374;30604
48253;30605
56788;30606
63678;30607
79631;30608
73577;30609
76062;30610
135939;30611
77907;30612
126900;30613
121088;30614
60171;30615
8224;30616
68697;30617
13641;30618
8224;30619
8224;30620
62065;30621
81791;30622
97070;30623
76398;30624
48469;30625
70034;30626
18104;30627
143651;30628
48869;30629
74813;30630
59086;30631
50153;30632
61023;30633
125056;30634
94534;30635
62118;30636
73000;30637
59378;30638
41752;30639
97070;30640
132773;30641
115997;30642
132773;30643
132773;30644
46238;30645
95970;30646
37653;30647
27010;30648
75814;30649
92677;30650
79124;30651
2061;30652
65826;30653
82416;30654
36922;30655
81399;30656
82093;30657
63852;30658
118647;30659
55187;30660
102748;30661
32747;30662
84567;30663
72742;30664
92523;30665
72651;30666
133821;30667
112428;30668
85432;30669
125998;30670
59618;30671
59104;30672
121126;30673
96903;30674
83787;30675
75977;30676
13106;30677
121126;30678
63092;30679
121126;30680
121126;30681
72277;30682
125913;30683
125579;30684
1295;30685
84999;30686
1187;30687
83345;30688
143270;30689
110688;30690
23138;30691
71319;30692
101487;30693
125818;30694
14855;30695
85595;30696
8224;30697
30670;30698
119333;30699
81974;30700
32489;30701
119392;30702
122635;30703
76398;30704
7694;30705
98100;30706
108036;30707
80693;30708
10910;30709
131124;30710
89738;30711
111426;30712
142240;30713
78259;30714
122378;30715
30989;30716
109439;30717
38709;30718
78278;30719
34312;30720
84357;30721
74408;30722
28881;30723
33799;30724
116037;30725
74408;30726
38017;30727
109532;30728
89735;30729
131511;30730
131046;30731
14383;30732
14383;30733
41713;30734
99982;30735
32204;30736
66478;30737
84249;30738
23012;30739
4411;30740
84596;30741
51503;30742
130362;30743
86209;30744
105920;30745
124964;30746
78373;30747
20024;30748
112898;30749
117054;30750
91786;30751
119752;30752
69809;30753
83914;30754
11069;30755
108563;30756
84596;30757
49662;30758
142770;30759
80120;30760
9942;30761
111054;30762
12265;30763
116363;30764
116877;30765
58402;30766
78014;30767
2060;30768
27186;30769
22362;30770
61023;30771
132955;30772
50148;30773
98462;30774
87512;30775
24208;30776
44831;30777
72020;30778
88225;30779
106190;30780
31306;30781
106190;30782
106190;30783
13389;30784
494;30785
85648;30786
143773;30787
60971;30788
24719;30789
18429;30790
2061;30791
88571;30792
40926;30793
60044;30794
10671;30795
118583;30796
72300;30797
80796;30798
142315;30799
77570;30800
86744;30801
48051;30802
118649;30803
61057;30804
59979;30805
71671;30806
50137;30807
141184;30808
66294;30809
58400;30810
26620;30811
111685;30812
64570;30813
100703;30814
88216;30815
28226;30816
72036;30817
73053;30818
104264;30819
123728;30820
71452;30821
96728;30822
103439;30823
60045;30824
123544;30825
71378;30826
57877;30827
130122;30828
22001;30829
75349;30830
83672;30831
83125;30832
96016;30833
96016;30834
83125;30835
140512;30836
13520;30837
49921;30838
103430;30839
123267;30840
125055;30841
125311;30842
134593;30843
3243;30844
85255;30845
17796;30846
125222;30847
48938;30848
133525;30849
74657;30850
143116;30851
44954;30852
86203;30853
61964;30854
94536;30855
20896;30856
12129;30857
48437;30858
119826;30859
75348;30860
125989;30861
62786;30862
92045;30863
68280;30864
139272;30865
32742;30866
87828;30867
63508;30868
132995;30869
74408;30870
60171;30871
83323;30872
73324;30873
87407;30874
138805;30875
1904;30876
57731;30877
64028;30878
87814;30879
65272;30880
141935;30881
95278;30882
42825;30883
121212;30884
119682;30885
81047;30886
60171;30887
64615;30888
102628;30889
75349;30890
142604;30891
67162;30892
63857;30893
115033;30894
64691;30895
38924;30896
63025;30897
69029;30898
141902;30899
80752;30900
100479;30901
118327;30902
112380;30903
16440;30904
142763;30905
142699;30906
142763;30907
48477;30908
52912;30909
56468;30910
136735;30911
14641;30912
119325;30913
35757;30914
106150;30915
65487;30916
129118;30917
112310;30918
123778;30919
74408;30920
66223;30921
119034;30922
59371;30923
59876;30924
96517;30925
125927;30926
77467;30927
59714;30928
85423;30929
90142;30930
116364;30931
12437;30932
60185;30933
28301;30934
100976;30935
9934;30936
121212;30937
47785;30938
27627;30939
40630;30940
76738;30941
58075;30942
83329;30943
32757;30944
85972;30945
65932;30946
59948;30947
49916;30948
143184;30949
61;30950
76881;30951
94533;30952
73721;30953
76605;30954
128956;30955
42484;30956
102746;30957
6459;30958
6459;30959
111684;30960
54871;30961
96517;30962
87942;30963
92859;30964
12384;30965
142597;30966
74999;30967
71575;30968
61196;30969
98577;30970
66478;30971
30815;30972
57955;30973
119487;30974
104252;30975
89721;30976
87627;30977
63854;30978
109815;30979
124068;30980
123863;30981
84501;30982
13931;30983
118022;30984
139010;30985
63046;30986
18973;30987
38361;30988
103177;30989
22878;30990
84566;30991
69673;30992
27870;30993
30632;30994
139112;30995
70040;30996
85942;30997
61079;30998
113701;30999
77595;31000
131942;31001
143015;31002
78137;31003
57751;31004
64840;31005
22291;31006
70517;31007
105091;31008
77948;31009
84579;31010
87841;31011
86014;31012
85083;31013
117613;31014
101191;31015
41429;31016
81471;31017
126009;31018
80565;31019
73158;31020
60436;31021
88959;31022
